transaction_id,region,product_category,quantity,unit_price,discount_percent,transaction_date
TXN-15760,North,Fitness,12,60.01,17,2025-03-22
TXN-15761,East,Groceries,12,482.27,14,2025-04-20
TXN-15762,South,Fitness,5,403.66,23,2025-05-12
TXN-15763,South,Home & Kitchen,16,211.37,22,2025-04-15
TXN-15764,North,Electronics,17,55.38,24,2025-04-05
TXN-15765,South,Fitness,17,49.68,12,2025-03-22
TXN-15766,North,Home & Kitchen,14,504.38,20,2025-03-21
TXN-15767,East,Apparel,6,286.85,1,2025-05-03
TXN-15768,East,Electronics,9,235.16,20,2025-03-04
TXN-15769,East,Home & Kitchen,18,169.50,18,2025-05-09
TXN-15770,South,Apparel,7,293.45,0,2025-05-10
TXN-15771,North,Home & Kitchen,15,108.79,3,2025-05-15
TXN-10051,South,Fitness,13,39.54,15,2025-04-26
TXN-15773,West,Electronics,5,447.97,5,2025-04-15
TXN-15774,South,Electronics,3,377.44,17,2025-05-02
TXN-14997,West,Books,12,144.22,10,2025-05-04
TXN-15776,South,Groceries,20,268.55,25,2025-05-21
TXN-15777,West,Electronics,7,364.99,6,2025-04-27
TXN-15778,South,Fitness,15,93.04,0,2025-03-18
TXN-15779,North,Fitness,19,344.15,11,2025-05-25
TXN-15780,South,Fitness,2,279.26,19,2025-03-21
TXN-15781,North,Books,8,376.08,7,2025-03-06
TXN-15782,East,Books,12,116.18,15,2025-04-17
TXN-15783,South,Fitness,5,64.40,6,2025-04-02
TXN-15784,West,Apparel,3,104.26,5,2025-04-29
TXN-15785,East,Fitness,4,304.29,10,2025-05-12
TXN-15786,North,Electronics,3,300.72,150,2025-04-15
TXN-15787,East,Fitness,15,183.46,25,2025-03-15
TXN-15788,North,Apparel,18,460.27,3,2025-03-07
TXN-15789,North,Groceries,10,347.11,7,2025-04-05
TXN-15790,South,Books,5,141.85,18,2025-04-24
TXN-15791,East,Electronics,20,484.86,150,2025-05-15
TXN-15792,West,Books,4,109.01,25,2025-06-01
TXN-15793,West,Home & Kitchen,12,137.15,28,2025-04-28
TXN-15794,West,Electronics,16,280.83,1,2025-03-12
TXN-15795,South,Fitness,12,144.51,6,2025-05-19
TXN-15796,South,Home & Kitchen,16,188.61,5,2025-05-26
TXN-15797,West,Home & Kitchen,20,19.76,21,2025-05-01
TXN-15798,North,Apparel,18,417.40,4,2025-05-14
TXN-15799,East,Fitness,2,444.90,26,2025-03-16
TXN-15800,North,Fitness,18,128.91,24,2025-04-23
TXN-15801,North,Electronics,3,421.44,9,2025-03-14
TXN-15802,North,Fitness,2,186.78,21,2025-05-14
TXN-15803,East,Apparel,16,321.11,17,2025-05-13
TXN-15804,North,Electronics,2,237.42,17,2025-04-15
TXN-15805,South,Home & Kitchen,8,436.08,23,2025-04-29
TXN-15806,North,Apparel,2,437.24,20,2025-05-27
TXN-15807,West,Fitness,7,409.61,10,2025-04-17
TXN-15808,West,Books,8,466.51,4,2025-03-10
TXN-15809,West,Home & Kitchen,9,185.63,5,2025-04-18
TXN-15810,West,Apparel,14,342.78,21,2025-04-04
TXN-15811,West,Groceries,6,348.06,23,2025-03-17
TXN-15812,North,Books,13,185.66,7,2025-04-19
TXN-15813,South,Books,11,339.14,18,2025-05-31
TXN-15814,West,Apparel,19,94.13,3,2025-03-15
TXN-15815,North,Books,14,427.32,7,2025-05-08
TXN-15816,South,Groceries,17,142.92,28,2025-04-07
TXN-11565,East,Fitness,9,119.83,3,2025-03-12
TXN-15818,West,Home & Kitchen,19,63.68,23,2025-03-10
TXN-15819,West,Electronics,20,89.43,10,2025-04-06
TXN-15820,South,Home & Kitchen,6,7.15,23,2025-04-15
TXN-15821,North,Apparel,11,55.42,3,2025-05-19
TXN-15822,East,Apparel,6,294.33,25,2025-05-28
TXN-15823,West,Books,15,61.67,23,2025-05-01
TXN-15824,South,Apparel,14,108.95,4,2025-03-25
TXN-15825,South,Electronics,8,397.04,28,2025-03-10
TXN-15826,East,Home & Kitchen,2,305.55,14,2025-03-07
TXN-15827,North,Apparel,8,499.44,29,2025-04-05
TXN-15828,East,Home & Kitchen,5,101.06,0,2025-05-08
TXN-15829,West,Apparel,7,343.86,23,2025-03-12
TXN-15830,East,Fitness,2,INVALID_PRICE,24,2025-05-01
TXN-15831,South,Books,18,491.60,19,2025-03-18
TXN-15832,West,Groceries,8,275.82,28,2025-04-23
TXN-15833,East,Electronics,14,437.85,28,2025-04-19
TXN-15834,North,Books,19,196.10,20,2025-03-16
TXN-15835,North,Apparel,4,157.19,22,2025-05-18
TXN-15836,South,Books,9,462.57,1,2025-05-05
TXN-15837,East,Home & Kitchen,3,299.33,10,2025-03-19
TXN-15838,West,Books,18,268.64,8,2025-05-27
TXN-15839,North,Groceries,20,301.65,18,2025-05-18
TXN-15840,South,Books,15,293.11,10,2025-03-14
TXN-15841,South,Groceries,2,491.46,8,2025-05-09
TXN-15842,West,Groceries,8,388.03,28,2025-04-17
TXN-15843,South,Apparel,5,99.13,1,2025-05-31
TXN-15844,South,Groceries,20,312.09,3,2025-04-02
TXN-15845,West,Groceries,3,376.81,19,2025-04-30
TXN-15846,North,Fitness,19,180.57,3,2025-05-24
TXN-15847,North,Apparel,20,373.02,7,2025-05-28
TXN-15848,West,Apparel,1,42.60,1,2025-03-06
TXN-15849,East,Electronics,18,199.91,14,2025-05-13
TXN-15850,South,Apparel,11,118.09,15,2025-04-14
TXN-15851,West,Home & Kitchen,14,126.14,14,2025-04-14
TXN-15852,West,Books,20,348.43,1,2025-03-09
TXN-15853,West,Home & Kitchen,3,362.46,10,2025-05-31
TXN-15854,West,Fitness,13,11.49,21,2025-03-06
TXN-15855,West,Home & Kitchen,-4,393.84,13,2025-03-24
TXN-15856,North,Apparel,9,356.47,26,2025-04-25
TXN-15857,West,Home & Kitchen,10,391.99,29,2025-04-06
TXN-15858,North,Home & Kitchen,4,203.46,3,2025-03-12
TXN-15859,East,Fitness,2,479.32,12,2025-04-10
TXN-15860,East,Fitness,14,370.73,16,2025-03-14
TXN-15861,South,Books,12,113.49,18,2025-05-27
TXN-15862,South,Books,20,326.57,11,2025-05-25
TXN-15863,East,Electronics,13,178.52,24,2025-03-13
TXN-15864,North,Home & Kitchen,6,36.09,8,2025-05-28
TXN-15865,West,Books,9,203.67,4,2025-05-23
TXN-15866,South,Apparel,16,435.48,27,2025-05-12
TXN-15867,West,Books,14,336.44,14,2025-05-21
TXN-15868,South,Groceries,18,120.46,30,2025-03-19
TXN-15869,West,Electronics,19,235.92,21,2025-03-20
TXN-15870,South,Fitness,19,292.74,20,2025-05-09
TXN-15871,East,Books,-5,469.92,14,2025-04-24
TXN-15872,East,Apparel,20,142.71,12,2025-04-15
TXN-15873,East,Apparel,12,427.05,5,2025-04-20
TXN-15874,South,Groceries,14,349.49,4,2025-05-22
TXN-15875,East,Apparel,20,285.80,11,2025-05-19
TXN-15876,West,Electronics,1,123.15,4,2025-05-27
TXN-15877,East,Apparel,14,292.49,29,2025-05-10
TXN-15878,West,Electronics,10,38.95,28,2025-04-15
TXN-15879,South,Books,10,412.32,1,2025-04-10
TXN-15880,North,Groceries,15,483.90,22,2025-03-05
TXN-15881,West,Home & Kitchen,19,92.71,8,2025-04-04
TXN-15882,West,Groceries,7,14.76,29,2025-05-07
TXN-15883,West,Books,14,INVALID_PRICE,2,2025-03-21
TXN-15884,West,Books,5,49.65,4,2025-04-30
TXN-15885,East,Books,4,252.21,5,2025-03-09
TXN-15886,North,Apparel,12,335.75,28,2025-03-22
TXN-15887,North,Books,9,501.16,13,2025-03-20
TXN-15888,South,Electronics,20,19.51,9,2025-04-15
TXN-15889,East,Electronics,14,251.12,25,2025-03-30
TXN-15890,West,Groceries,5,120.87,29,2025-03-07
TXN-15891,South,Electronics,19,283.68,13,2025-05-05
TXN-15892,East,Apparel,4,210.18,28,2025-04-21
TXN-15893,South,Apparel,16,74.40,11,2025-03-13
TXN-15894,East,Electronics,10,428.70,19,2025-05-24
TXN-15895,South,Home & Kitchen,19,281.93,11,2025-03-15
TXN-15896,West,Home & Kitchen,9,381.96,7,2025-05-16
TXN-15897,South,Fitness,18,17.83,3,2025-05-27
TXN-15898,West,Home & Kitchen,19,252.34,15,2025-04-28
TXN-15899,South,Apparel,1,194.11,15,2025-03-24
TXN-15900,West,Apparel,1,252.54,3,2025-05-23
TXN-15901,West,Fitness,19,212.31,3,2025-03-27
TXN-15902,South,Apparel,14,312.33,27,2025-05-20
TXN-15903,South,Apparel,13,321.84,1,2025-05-20
TXN-11041,West,Books,4,226.39,23,2025-04-24
TXN-15905,West,Groceries,3,475.17,9,2025-03-19
TXN-15906,South,Groceries,19,168.67,10,2025-03-14
TXN-15907,South,Apparel,12,149.45,20,2025-03-26
TXN-15908,East,Apparel,11,295.96,16,2025-05-02
TXN-15909,South,Apparel,6,189.93,12,2025-05-10
TXN-15910,East,Electronics,6,183.45,14,2025-03-11
TXN-15911,South,Home & Kitchen,20,INVALID_PRICE,3,2025-04-05
TXN-15912,North,Fitness,2,248.26,20,2025-04-18
TXN-15913,West,Fitness,16,39.47,6,2099-12-31
TXN-15914,North,Apparel,13,325.05,29,2025-04-10
TXN-15915,East,Groceries,12,435.00,1,2025-04-22
TXN-15916,North,Books,3,121.11,24,2025-05-16
TXN-15917,West,Home & Kitchen,20,177.07,25,2025-03-23
TXN-15918,East,Home & Kitchen,6,269.34,2,2025-03-12
TXN-15919,East,Home & Kitchen,16,232.46,29,2025-05-30
TXN-15920,East,Fitness,5,266.28,13,2025-04-23
TXN-15921,East,Fitness,10,164.70,3,2025-05-26
TXN-15922,South,Fitness,13,362.97,15,2025-04-04
TXN-15923,East,Books,3,388.34,11,2025-03-20
TXN-15924,South,Groceries,19,319.26,15,2025-03-30
TXN-15925,East,Apparel,14,491.30,21,2025-05-31
TXN-15926,North,Fitness,11,406.77,19,2025-05-27
TXN-15927,North,Electronics,4,220.49,12,2025-03-10
TXN-15928,West,Fitness,3,369.42,7,2025-03-13
TXN-15929,North,Home & Kitchen,10,277.00,21,2025-03-10
TXN-15930,East,Books,15,235.87,26,2025-04-05
TXN-15931,East,Home & Kitchen,13,423.29,25,2025-04-27
TXN-15932,East,Groceries,20,120.29,4,2025-04-22
TXN-15933,North,Books,17,156.49,7,2025-04-09
TXN-15934,East,Fitness,17,87.23,20,2025-04-08
TXN-15935,North,Home & Kitchen,17,49.36,22,2025-04-20
TXN-15936,South,Apparel,11,487.01,27,2025-04-17
TXN-15937,East,Electronics,16,477.14,8,2025-05-31
TXN-15938,East,Fitness,10,223.24,10,2025-05-16
TXN-15939,East,Fitness,19,171.83,28,2025-04-18
TXN-15940,East,Books,17,12.06,28,2025-03-24
TXN-15941,East,Books,12,311.25,19,2025-04-29
TXN-15942,South,Fitness,4,47.88,2,2025-05-18
TXN-15943,West,Electronics,9,416.15,10,2025-03-30
TXN-15944,South,Books,13,271.50,8,2025-05-31
TXN-15945,West,Books,14,448.22,28,2025-04-12
TXN-15946,West,Fitness,17,495.23,20,2025-04-26
TXN-15947,South,Fitness,1,10.56,13,2025-05-31
TXN-15948,North,Home & Kitchen,12,226.50,10,2025-04-28
TXN-15949,South,Books,14,135.01,18,2025-04-11
TXN-15950,West,Groceries,1,332.86,22,2025-05-03
TXN-15951,South,Fitness,17,158.71,11,2025-03-26
TXN-15952,East,Groceries,13,282.59,26,2025-03-30
TXN-15953,North,Books,18,498.21,2,2025-03-19
TXN-15954,West,Apparel,2,208.38,14,2025-05-28
TXN-15955,North,Groceries,17,502.71,11,2025-03-08
TXN-15956,North,Books,4,49.85,2,2025-03-19
TXN-15957,East,Books,5,328.89,27,2025-05-23
TXN-15958,North,Fitness,9,400.07,15,2025-05-22
TXN-15959,South,Apparel,14,316.60,13,2025-05-03
TXN-15960,West,Home & Kitchen,4,28.55,11,2025-03-26
TXN-15961,West,Books,10,452.81,6,2025-03-18
TXN-15962,South,Electronics,4,28.34,27,2025-05-04
TXN-15963,East,Apparel,11,299.41,16,2025-03-27
TXN-15964,East,Home & Kitchen,17,70.06,26,2025-03-21
TXN-15965,North,Apparel,6,124.79,16,2025-05-21
TXN-15966,West,Home & Kitchen,20,177.91,26,2025-05-12
TXN-15967,South,Books,18,230.87,1,2025-04-01
TXN-15968,East,Apparel,12,81.56,2,2025-04-25
TXN-15969,East,Apparel,1,142.24,24,2025-05-01
TXN-15970,West,Fitness,8,290.31,9,2025-04-28
TXN-15971,West,Fitness,4,460.63,28,2025-06-01
TXN-15972,East,Electronics,14,267.60,9,2025-05-15
TXN-15973,North,Groceries,16,354.64,11,2025-03-17
TXN-15974,East,Electronics,18,406.61,21,2025-05-01
TXN-15975,South,Groceries,9,201.85,27,2025-05-16
TXN-15976,East,Apparel,5,123.58,1,2025-03-04
TXN-15977,South,Books,6,425.48,13,2025-05-31
TXN-15978,North,Electronics,20,499.50,17,2025-04-01
TXN-15979,West,Groceries,12,338.94,6,2025-04-19
TXN-15980,South,Fitness,5,362.07,22,2025-03-29
TXN-15981,East,Apparel,12,208.10,1,2025-04-24
TXN-15982,North,Books,5,301.51,11,2025-04-08
TXN-15983,East,Apparel,18,165.64,23,2025-05-16
TXN-15984,East,Apparel,14,316.45,3,2025-03-23
TXN-15985,East,Groceries,14,487.32,7,2025-03-26
TXN-15986,East,Groceries,13,427.40,9,2025-03-10
TXN-15987,North,Electronics,18,417.49,25,2025-03-08
TXN-15988,East,Fitness,10,50.71,14,2025-04-25
TXN-15989,West,Electronics,16,302.95,5,2025-05-28
TXN-15990,East,Electronics,13,399.53,19,2025-04-21
TXN-15991,West,Home & Kitchen,11,39.15,27,2025-05-15
TXN-15992,West,Apparel,12,477.91,27,2025-03-23
TXN-15993,East,Groceries,13,248.68,14,2025-03-13
TXN-15994,East,Electronics,11,96.35,8,2025-04-16
TXN-15995,North,Home & Kitchen,19,86.14,12,2025-04-04
TXN-15996,South,Home & Kitchen,4,10.75,24,2025-05-22
TXN-15997,North,Home & Kitchen,19,179.81,28,2025-05-22
TXN-15998,West,Electronics,6,463.35,7,2025-04-07
TXN-15999,West,Books,14,360.79,10,2025-05-31
TXN-16000,South,Home & Kitchen,18,337.57,22,2025-04-22
TXN-16001,East,Apparel,3,366.99,4,2025-04-11
TXN-16002,East,Apparel,12,184.45,22,2025-03-11
TXN-16003,South,Groceries,1,372.57,10,2025-05-10
TXN-16004,East,Fitness,17,20.77,11,2025-03-15
TXN-16005,North,Books,6,318.36,15,2025-05-17
TXN-16006,East,Books,8,470.12,13,2025-03-19
TXN-16007,West,Fitness,18,278.71,2,2025-03-11
TXN-16008,North,Home & Kitchen,10,392.17,2,2025-05-27
TXN-16009,South,Books,12,442.25,28,2025-05-03
TXN-16010,East,Apparel,-5,386.19,8,2025-03-16
TXN-16011,South,Home & Kitchen,2,239.56,22,2025-03-18
TXN-16012,East,Home & Kitchen,19,256.75,0,2025-04-26
TXN-16013,West,Books,7,226.45,18,2025-04-18
TXN-16014,West,Electronics,20,290.01,7,2025-05-13
TXN-10329,South,Electronics,19,282.64,8,2025-03-20
TXN-16016,West,Groceries,11,309.87,9,2025-05-14
TXN-16017,South,Groceries,10,222.75,29,2025-04-22
TXN-16018,East,Electronics,14,482.98,20,2025-03-13
TXN-16019,East,Fitness,10,451.90,12,2025-04-05
TXN-16020,South,Fitness,5,408.30,16,2025-04-04
TXN-16021,East,Apparel,12,208.05,19,2025-03-13
TXN-16022,North,Electronics,20,36.82,30,2025-05-05
TXN-16023,South,Fitness,8,58.23,2,2025-03-21
TXN-16024,North,Books,10,108.39,26,2025-04-04
TXN-16025,South,Home & Kitchen,15,391.90,4,2025-05-15
TXN-16026,West,Groceries,11,433.32,17,2025-04-13
TXN-16027,North,Fitness,13,137.63,1,2025-03-25
TXN-16028,West,Apparel,1,207.35,4,2025-03-15
TXN-16029,South,Fitness,3,143.96,15,2025-03-06
TXN-16030,North,Books,2,212.34,28,2025-04-16
TXN-16031,South,Fitness,16,366.83,18,2025-04-15
TXN-16032,South,Books,11,106.67,5,2025-04-26
TXN-16033,West,Home & Kitchen,3,225.94,28,2025-03-22
TXN-16034,South,Books,4,436.12,28,2025-05-31
TXN-16035,South,Home & Kitchen,8,284.51,8,2025-05-13
TXN-16036,West,Books,1,498.72,15,2025-03-05
TXN-16037,South,Books,12,363.04,13,2025-05-19
TXN-16038,East,Home & Kitchen,17,481.65,8,2025-05-04
TXN-16039,South,Electronics,17,69.67,15,2025-03-06
TXN-16040,West,Electronics,12,445.94,23,2025-05-19
TXN-16041,North,Home & Kitchen,4,79.16,21,2025-05-15
TXN-16042,North,Fitness,11,25.18,2,2025-05-17
TXN-16043,North,Books,12,336.98,9,2025-04-07
TXN-16044,South,Electronics,2,419.66,13,2025-05-22
TXN-16045,East,Home & Kitchen,9,303.08,15,2025-04-09
TXN-16046,West,Fitness,2,128.55,5,2025-05-06
TXN-16047,West,Fitness,19,293.82,27,2025-03-06
TXN-16048,West,Home & Kitchen,12,282.23,29,2025-03-31
TXN-16049,North,Home & Kitchen,15,38.01,15,2025-05-31
TXN-16050,North,Groceries,10,199.49,8,2025-03-11
TXN-16051,East,Books,14,230.79,5,2025-04-29
TXN-16052,West,Fitness,7,133.93,20,2025-03-10
TXN-16053,West,Fitness,16,86.67,28,2025-05-21
TXN-16054,North,Fitness,8,229.82,9,2025-03-04
TXN-16055,East,Apparel,6,346.18,10,2025-04-07
TXN-16056,West,Fitness,8,14.61,15,2025-04-26
TXN-16057,South,Groceries,13,389.74,9,2025-03-19
TXN-16058,North,Apparel,11,250.20,30,2025-05-20
TXN-16059,West,Home & Kitchen,16,208.75,16,2025-05-12
TXN-16060,North,Groceries,4,381.18,15,2025-03-21
TXN-16061,West,Home & Kitchen,10,217.65,19,2025-03-17
TXN-16062,West,Books,5,50.30,19,2025-04-12
TXN-16063,East,Groceries,1,108.87,3,2025-04-27
TXN-16064,North,Electronics,5,236.83,9,2025-04-24
TXN-16065,North,Books,6,159.59,22,2025-03-30
TXN-16066,West,Home & Kitchen,14,203.06,4,2025-03-06
TXN-16067,North,Groceries,18,158.02,25,2025-03-26
TXN-16068,South,Electronics,2,92.74,29,2025-04-21
TXN-16069,South,Electronics,6,492.79,12,2025-04-09
TXN-16070,North,Books,10,158.77,5,2025-03-10
TXN-16071,South,Home & Kitchen,10,443.77,2,2025-04-28
TXN-16072,North,Books,19,5.37,15,2025-04-11
TXN-16073,North,Apparel,6,324.56,21,2025-05-08
TXN-16074,East,Books,6,51.28,21,2025-05-28
TXN-16075,West,Groceries,19,212.99,22,2025-04-23
TXN-16076,East,Home & Kitchen,18,482.62,12,2025-03-26
TXN-16077,North,Apparel,18,282.06,8,2025-05-11
TXN-16078,North,Apparel,10,332.44,5,2025-04-29
TXN-16079,West,Apparel,7,276.55,13,2025-04-23
TXN-16080,West,Apparel,14,217.33,14,2025-03-21
TXN-16081,North,Books,19,408.59,18,2025-04-20
TXN-16082,North,Books,3,149.61,14,2025-04-11
TXN-16083,East,Fitness,17,436.02,4,2025-04-15
TXN-16084,North,Groceries,17,178.89,29,2025-05-02
TXN-16085,North,Apparel,5,491.92,10,2025-04-09
TXN-16086,East,Books,11,489.79,13,2025-04-17
TXN-16087,South,Apparel,15,471.17,3,2025-05-15
TXN-16088,West,Apparel,18,463.08,22,2025-03-16
TXN-16089,South,Books,11,465.93,2,2025-03-20
TXN-16090,South,Electronics,12,24.25,27,2025-03-11
TXN-16091,East,Fitness,19,328.11,15,2025-03-26
TXN-16092,East,Groceries,19,134.47,2,2025-04-03
TXN-16093,South,Groceries,4,66.55,5,2025-05-06
TXN-16094,West,Books,4,226.54,17,2025-05-30
TXN-16095,East,Fitness,1,383.05,13,2025-03-21
TXN-16096,East,Apparel,8,400.44,21,2025-05-18
TXN-16097,West,Home & Kitchen,3,303.51,25,2025-03-11
TXN-16098,North,Groceries,20,231.59,19,2025-03-08
TXN-16099,East,Fitness,9,66.98,9,2025-03-09
TXN-16100,West,Home & Kitchen,3,63.18,13,2025-04-22
TXN-16101,East,Groceries,1,301.11,25,2025-04-14
TXN-16102,East,Books,15,241.28,19,2025-05-14
TXN-16103,West,Apparel,14,367.74,30,2025-03-22
TXN-16104,West,Books,7,40.13,2,2025-05-28
TXN-16105,South,Electronics,16,462.57,9,2025-04-27
TXN-16106,North,Books,16,77.27,29,2025-05-23
TXN-16107,East,Books,17,462.81,29,2025-05-07
TXN-16108,North,Books,14,278.80,11,2025-04-03
TXN-16109,East,Home & Kitchen,14,220.10,0,2025-03-24
TXN-16110,South,Electronics,2,119.68,6,2025-03-05
TXN-16111,South,Groceries,3,481.54,14,2025-04-26
TXN-16112,South,Home & Kitchen,15,77.31,23,2025-04-04
TXN-16113,South,Home & Kitchen,19,449.48,16,2025-04-03
TXN-16114,West,Home & Kitchen,5,485.54,23,2025-05-05
TXN-16115,North,Electronics,18,270.79,22,2025-03-06
TXN-16116,North,Groceries,12,202.56,25,2025-04-22
TXN-16117,West,Books,17,350.72,28,2025-03-10
TXN-16118,West,Groceries,3,67.43,19,2025-05-09
TXN-16119,North,Home & Kitchen,13,403.85,0,2025-03-05
TXN-16120,South,Fitness,15,368.70,12,2025-04-12
TXN-16121,East,Apparel,13,INVALID_PRICE,18,2025-04-22
TXN-16122,North,Home & Kitchen,7,240.44,29,2025-04-26
TXN-16123,North,Groceries,20,254.10,3,2025-03-26
TXN-16124,East,Groceries,9,457.69,30,2025-03-07
TXN-16125,East,Fitness,3,419.54,21,2025-05-03
TXN-16126,East,Apparel,5,460.90,4,2025-04-12
TXN-16127,West,Home & Kitchen,1,494.80,22,2025-03-28
TXN-16128,North,Home & Kitchen,11,223.59,23,2025-05-15
TXN-16129,North,Home & Kitchen,2,69.09,28,2025-04-20
TXN-16130,North,Fitness,19,412.30,29,2025-05-31
TXN-16131,South,Apparel,11,342.23,26,2025-03-31
TXN-16132,South,Groceries,9,234.74,27,2025-03-15
TXN-16133,East,Apparel,4,218.19,23,2025-03-06
TXN-16134,West,Electronics,16,156.61,28,2025-03-27
TXN-16135,South,Books,11,322.58,24,2025-04-20
TXN-16136,South,Home & Kitchen,15,32.23,17,2025-05-18
TXN-16137,North,Electronics,16,130.26,26,2025-04-11
TXN-16138,West,Apparel,20,177.48,26,2025-03-21
TXN-16139,South,Books,13,21.90,24,2025-04-27
TXN-16140,North,Electronics,7,342.25,0,2025-05-09
TXN-16141,West,Home & Kitchen,5,35.99,21,2025-05-08
TXN-16142,North,Apparel,19,210.89,17,2025-04-30
TXN-16143,South,Books,7,255.81,22,2025-03-24
TXN-16144,South,Apparel,1,281.71,21,2025-03-24
TXN-16145,North,Apparel,9,193.56,8,2025-03-24
TXN-16146,West,Electronics,5,437.82,20,2025-04-26
TXN-16147,West,Groceries,11,127.95,10,2099-12-31
TXN-16148,South,Electronics,19,418.81,12,2025-04-29
TXN-16149,South,Electronics,19,412.75,0,2025-03-09
TXN-16150,South,Home & Kitchen,8,457.13,11,2025-05-25
TXN-16151,South,Groceries,16,204.82,27,2025-03-27
TXN-16152,North,Apparel,11,172.67,13,2025-03-20
TXN-16153,East,Home & Kitchen,10,222.03,17,2099-12-31
TXN-15758,East,Fitness,10,358.27,19,2025-05-14
TXN-16155,South,Electronics,11,291.67,14,2025-05-23
TXN-16156,West,Home & Kitchen,16,368.20,27,2025-05-31
TXN-16157,West,Electronics,9,445.96,4,2025-05-23
TXN-16158,South,Groceries,19,472.00,7,2025-05-09
TXN-16159,East,Apparel,6,356.39,3,2025-05-31
TXN-16160,West,Groceries,1,380.93,21,2025-05-12
TXN-16161,East,Apparel,7,473.04,10,2025-05-05
TXN-16162,West,Fitness,5,282.22,10,2025-04-18
TXN-16163,South,Groceries,16,313.75,2,2025-05-25
TXN-16164,West,Electronics,4,133.29,19,2025-04-10
TXN-16165,East,Fitness,11,157.39,15,2025-05-16
TXN-16166,East,Fitness,18,244.86,23,2025-05-18
TXN-16167,East,Apparel,18,368.02,8,2025-05-29
TXN-16168,North,Books,2,292.63,22,2025-05-15
TXN-16169,East,Books,2,149.99,24,2025-05-18
TXN-16170,West,Apparel,14,400.81,6,2025-05-21
TXN-16171,East,Home & Kitchen,7,499.56,19,2025-05-09
TXN-16172,North,Books,14,327.03,23,2025-03-06
TXN-16173,South,Fitness,3,205.89,24,2025-03-10
TXN-16174,East,Apparel,5,155.84,24,2025-03-14
TXN-16175,North,Books,2,353.86,30,2025-05-20
TXN-16176,West,Fitness,9,420.95,27,2025-04-07
TXN-16177,West,Groceries,6,14.10,12,2025-04-07
TXN-16178,East,Groceries,3,149.88,1,2025-05-24
TXN-16179,North,Apparel,6,75.46,28,2025-03-22
TXN-16180,South,Home & Kitchen,7,356.46,18,2025-04-08
TXN-16181,South,Apparel,20,78.98,0,2025-05-31
TXN-16182,West,Electronics,9,142.51,14,2025-03-16
TXN-16183,East,Books,7,450.27,19,2025-03-14
TXN-16184,North,Books,18,253.46,5,2025-04-20
TXN-16185,East,Fitness,1,275.84,16,2025-03-27
TXN-16186,East,Fitness,15,359.10,26,2025-03-13
TXN-16187,West,Home & Kitchen,3,384.00,21,2025-04-05
TXN-16188,South,Groceries,10,260.68,16,2025-05-04
TXN-16189,East,Home & Kitchen,6,214.12,150,2025-05-08
TXN-16190,East,Fitness,18,346.57,26,2025-04-17
TXN-16191,South,Groceries,9,129.67,12,2025-05-01
TXN-16192,East,Fitness,11,33.51,20,2025-05-30
TXN-16193,North,Groceries,6,INVALID_PRICE,21,2025-03-06
TXN-16194,East,Home & Kitchen,16,46.12,11,2025-03-06
TXN-16195,North,Groceries,13,284.61,19,2025-05-25
TXN-16196,West,Groceries,15,501.59,15,2025-03-11
TXN-16197,East,Groceries,1,187.60,6,2025-04-14
TXN-16198,West,Apparel,13,365.31,15,2025-04-07
TXN-16199,East,Fitness,11,500.98,29,2025-04-01
TXN-16200,North,Groceries,5,329.15,16,2025-04-04
TXN-16201,North,Apparel,14,444.50,29,2025-03-04
TXN-16202,West,Groceries,7,200.76,10,2025-05-31
TXN-16203,West,Home & Kitchen,2,200.51,25,2025-03-18
TXN-16204,East,Groceries,13,492.92,19,2025-04-27
TXN-16205,South,Books,4,260.68,0,2025-03-15
TXN-16206,North,Books,17,393.11,9,2025-05-28
TXN-16207,West,Home & Kitchen,10,306.40,13,2025-03-18
TXN-16208,West,Electronics,14,268.51,10,2025-04-04
TXN-16209,West,Groceries,3,168.74,16,2025-03-07
TXN-16210,South,Fitness,14,INVALID_PRICE,3,2025-04-07
TXN-16211,North,Fitness,17,222.53,26,2025-04-15
TXN-16212,South,Groceries,10,321.20,15,2025-03-08
TXN-16213,West,Home & Kitchen,12,452.56,20,2025-05-02
TXN-16214,South,Apparel,16,286.44,15,2025-05-10
TXN-16215,South,Books,4,263.98,2,2025-05-08
TXN-16216,North,Groceries,5,249.19,14,2025-03-04
TXN-16217,North,Electronics,12,430.79,19,2025-03-08
TXN-16218,East,Groceries,6,455.57,14,2025-03-05
TXN-16219,East,Groceries,9,151.79,21,2025-04-12
TXN-16220,North,Fitness,9,119.30,16,2025-03-29
TXN-16221,West,Books,3,85.65,23,2025-03-22
TXN-16222,South,Books,15,465.33,21,2025-04-26
TXN-16223,North,Groceries,15,38.49,13,2025-05-21
TXN-16224,East,Apparel,18,230.38,2,2025-03-30
TXN-16225,West,Groceries,17,122.53,23,2025-04-05
TXN-16226,North,Electronics,2,325.26,24,2025-03-20
TXN-16227,South,Books,20,417.68,27,2025-05-07
TXN-16228,South,Groceries,12,484.60,9,2025-05-30
TXN-16229,East,Home & Kitchen,18,369.51,24,2025-05-16
TXN-16230,South,Books,2,454.28,7,2025-04-10
TXN-16231,East,Books,7,403.31,20,2025-03-25
TXN-16232,North,Books,15,336.97,5,2025-03-05
TXN-16233,North,Apparel,10,455.42,28,2025-04-11
TXN-16234,East,Apparel,2,31.84,2,2025-04-03
